id,chapter,title,question,options,answer,answer_sets,explanation,law_refs,law_urls,tags,confidence,status,law_as_of,source_tier,question_text_source,answer_source,explanation_source,law_reference_source,review_status,reviewed_at,review_result,source_url,answer_url,explanation_url,page_url
tw-112-tw04-034,tw04,112 年・第 34 題,甲簽發記名匯票一紙予乙，票面金額新臺幣100 萬元整，乙背書轉讓予丙，若丙背書轉讓予丁時，丙於背書時所為之下列何項行為，將使丙之背書不生效力？,"將乙之背書塗銷
記載戊為預備付款人
丙背書旁附記「丁應依契約履約，否則本背書無效」
丙背書旁註記「轉讓金額新臺幣80 萬元」",4,4,"爭點：爭點：匯票背書塗銷、預備付款人、條件背書與部分轉讓的效力。

規則：票據法第36、37條規範背書連續與背書塗銷，第12條禁止在票據上記載付款條件或一部金額的背書；背書不得附條件，亦不得只轉讓票面一部分。

本題判斷：丙在背書旁寫「轉讓金額80萬元」，把100萬元匯票分割成部分金額轉讓，違反票據法第37條的全部轉讓要求，該背書不生效力。附條件背書則條件視為無記載，並非背書當然無效。

逐項分析：
A（非官方答案）：A敘述錯誤：前手背書塗銷涉及背書連續與塗銷效果，不能僅因塗銷就當然使丙後背書無效。
B（非官方答案）：B敘述錯誤：記載預備付款人是票據法允許的付款安排，不是把背書附加條件或拆分金額。
C（非官方答案）：C敘述錯誤：附記條件通常視為無記載，背書本身仍依無條件內容發生效力。
D（官方答案）：D敘述正確：僅轉讓80萬元而非全部票面金額，屬一部背書，背書不生票據法上的效力。

歷史法提醒：本題為民國112年試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：解析依題幹與 source_packet 整理；現行法及歷史版本未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet來源未逐題完成法源與版本核對；未完成法源核對。","票據法第36條,票據法第37條,票據法第12條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0380028&flno=36
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0380028&flno=37
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0380028&flno=12",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-035,tw04,112 年・第 35 題,甲簽發一紙以民國105 年10 月1 日為到期日，並記載乙為受款人之本票，交付給乙後，乙又將該本票交付轉讓給丙，丙擅自偽造乙之背書，並將到期日更改為同年9 月1 日後背書轉讓給善意的丁，丁於同年9 月1 日向甲提示付款被拒，下列敘述，何者正確？,"依該票據外觀，其背書連續，且因屆期未獲付款，故丁得持該票據對甲、乙及丙行使追索權
依該票據外觀，其背書連續，但乙得以背書被偽造為由對抗丁，不用負票據責任
因乙之背書是被偽造，該票據之背書不連續，故丁無法行使任何票據權利
因乙之背書是被偽造，該票據之背書不連續，但乙背書之偽造不影響其他真正簽名者之效力，故丁僅得對丙行使追索權",2,2,"爭點：爭點是偽造背書與票據變造時，票面背書連續性、真正簽名人的責任及善意持票人的追索權如何分別判斷。

規則：票據上簽名被偽造，不影響其他真正簽名的效力；票據變造則依簽名前後決定責任範圍。背書形式上連續時，持票人可依票面外觀主張權利，但偽造簽名本人不因此成為票據債務人。

本題判斷：丙偽造乙背書，乙的簽名本身不生票據責任，但不會使甲或丙以外的真正簽名當然失效。票面形式仍呈現背書連續，丁可主張外觀上的票據權利；乙可用偽造抗辯拒絕負責，故B正確。

逐項分析：
A（非官方答案）：背書連續不代表被偽造簽名的乙負責；偽造者不能把乙變成真正票據債務人，因此對乙追索錯誤。
B（官方答案）：乙未簽署背書，偽造簽名對乙不生票據責任；形式上的背書連續與乙本人責任必須分開判斷。
C（非官方答案）：偽造一個簽名不會使其他真正簽名全部失效，丁並非因此完全喪失票據權利。
D（非官方答案）：偽造不影響真正簽名效力，不能推出丁只能向丙追索；該選項把背書連續性效果說成完全不存在。

歷史法提醒：舊年度題目；本解析未逐題核對該應試年度法規版本，現行法條與當年度法規可能有差異。

現行法提醒：法源僅依 task source_packet 的公開法條摘錄；未逐題確認現行法與題目事實的完整適用關係。

不確定性：本筆為第三方公開法條映射，未逐題法理審校；法條摘錄可能是現行版本，與應試年度法及完整判例脈絡的差異未核對。","票據法第15條,票據法第16條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0380028&flno=15
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0380028&flno=16",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-036,tw04,112 年・第 36 題,"股票上市之A 股份有限公司（下稱A 公司）董事長甲，知悉足以影響該公司股價之消息，於該消息公開前，以新臺幣（下同）100 元買進該公司股份10,000 股，迄今尚未賣出，該消息公開後翌日，A 公司股票收盤價為115 元，消息公開後10 個營業日A 公司股票平均收盤價為140 元，若甲之行為被法院認定構成內線交易，依最高法院大法庭之見解，計算甲之內線交易犯罪所得之敘述，下列何者正確？","甲未賣出，故無犯罪所得
計算犯罪所得時，不應扣除證券交易稅及手續費
甲之犯罪所得採擬制所得法計算
若有該內線消息以外因素影響A 公司股價，應將該因素影響之股價自犯罪所得中扣除",3,3,"爭點：董事長知悉重大消息買進未賣出時，內線交易犯罪所得的計算。

規則：內線交易犯罪所得依大法庭見解可採擬制所得法，並以消息公開後一定期間價格差額計算；交易稅及手續費通常不得任意扣除，非消息因素造成的股價影響應排除。

本題判斷：甲以100元買進尚未賣出，不能因未賣出即認零所得。計算採擬制所得，並應扣除其他因素影響；B的費用處理若與法定計算不合，C是最完整的答案。

逐項分析：
A（非官方答案）：本項敘述錯誤：尚未賣出不排除依擬制方法計算未實現犯罪所得。
B（非官方答案）：本項敘述錯誤：證券交易稅及手續費是否扣除須依法定計算，不能一概說不應扣除。
C（官方答案）：本項敘述正確：大法庭採擬制所得法處理尚未出售的內線交易所得，C正確。
D（非官方答案）：本項敘述錯誤：若有消息以外因素影響價格，應自犯罪所得中扣除以避免擴大歸責。

歷史法提醒：歷年題目的應試年度法規版本尚未逐題核對。

現行法提醒：現行法與判例尚未逐題核對。

不確定性：法源與版本未逐題核對，未完成法源核對。",,,112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-037,tw04,112 年・第 37 題,A 上市公司（下稱A 公司）為激勵優秀員工，擬採行庫藏股制度，使員工經由取得股份，對公司產生向心力，下列敘述何者合法？,"得經董事會三分之二以上董事之出席及出席董事超過二分之一同意，向A 公司之大股東買回股份
A 公司買回股份之數量比例，不得超過該公司已發行股份總數百分之一
A 公司收買股份之總金額，不得逾法定盈餘公積
A 公司收買自己之股份轉讓於員工時，得限制員工在一定期間內不得轉讓。但其期間最長不得超過2 年",4,4,"爭點：爭點是上市公司買回自己股份的程序、數量、資金來源與員工轉讓限制。

規則：公開發行公司依證券交易法第28條之2買回股份，須依法定目的、程序及數量限制辦理；買回後轉讓員工時，公司法關於員工承購股份的轉讓限制最長二年。買回總金額並非只以法定盈餘公積為上限。

本題判斷：A把買回對象及方式寫成得直接向大股東買回，與公開公司庫藏股的法定市場或公開收購程序不合；B的一百分之一不是本題員工激勵買回的普遍上限；C錯把資金上限限縮為法定盈餘公積。D所述二年上限符合員工承購股份限制，故D合法。

逐項分析：
A（非官方答案）：錯誤：上市公司買回庫藏股須遵守公開公司法定買回程序，不能僅以董事會特別決議直接向大股東私下買回。
B（非官方答案）：錯誤：百分之一並非本題庫藏股轉讓員工所適用的概括數量上限，不能據此判定合法。
C（非官方答案）：錯誤：法定買回總額的財源及上限有完整規範，不是只以法定盈餘公積作唯一上限。
D（官方答案）：正確：庫藏股轉讓員工時得限制其轉讓，期間最長二年，D符合明文限制。

歷史法提醒：本題為民國112年度題目；應試年度法與現行法可能不同，本稿未補造 packet 外法源。

現行法提醒：現行法版本未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 為第三方映射或候選資料，未逐題核對應試年度及現行法源，未完成法源核對。","證券交易法第28-2條,公司法第167-3條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=28-2
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=J0080001&flno=167-3",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-038,tw04,112 年・第 38 題,A 上市公司（下稱A 公司）近期以私募股份之方式，籌措公司投資所需之資金。甲為此次A 公司私募有價證券之購買人。依證券交易法之規定，下列敘述何者錯誤？,"此次有價證券私募應經股東會通過，且公司得於該股東會決議之日起2 年內，分次辦理
此次有價證券私募，該公司之員工及原股東並無優先認購權
A 公司只要在私募有價證券之價款繳納完成日起15 日內，檢附相關書件，報請主管機關備查即可，無須事先向主管機關申報
若甲持有該私募有價證券尚未滿3 年，得以私人間之直接讓受，其數量不超過該證券一個交易單位，前後2 次之讓受行為，相隔不少於3 個月之方式賣出",1,1,"爭點：公開發行公司私募的股東會決議、分次辦理、報備與轉讓限制。

規則：證券交易法第43條之6要求股東會以特別多數決議私募，並於股款繳納完成15日內檢附文件報主管機關備查；若股東會列明分次事項，可於決議日起一年內分次辦理。第43條之8規範私募有價證券的再轉讓限制。

本題判斷：A把一年內分次辦理說成兩年，與第43條之6明文期間不符；C也忽略私募前股東會召集事由須列舉說明，但其「繳款後15日備查」本身符合條文。

逐項分析：
A（官方答案）：A敘述錯誤：依第43條之6，股東會決議日起一年內得分次辦理，不是兩年。
B（非官方答案）：B敘述正確：私募不受公司法第267條一般新股優先認購規定限制，應募人資格仍受第43條之6限制。
C（非官方答案）：C敘述正確：價款繳納完成日起15日內是向主管機關備查的期限；不能據此說公司無須股東會事前決議。
D（非官方答案）：D敘述正確：第43條之8允許私人直接讓受一個交易單位且前後相隔不少於三個月等例外。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：說明依題幹及 source_packet 可辨識內容整理，現行法未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet來源未逐題完成現行法與考試年度法規版本核對；未完成法源核對。","證券交易法第43條之6,證券交易法第43條之8","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=43-6
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=43-8",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-039,tw04,112 年・第 39 題,關於證券交易法規範之對象，下列敘述何者錯誤？,"募集設立之公司在設立登記前，發起人不負發行人責任
外國公司係以營利為目的，依照外國法律組織登記之公司
公司制證券交易所之組織，以股份有限公司為限
除兼營之金融機構外，證券商須為股份有限公司",1,1,"爭點：爭點：證券交易法所稱發行人、外國公司、證券交易所及證券商的組織責任。

規則：證券交易法上的發行人及公司責任在募集設立階段即可能由發起人承擔；公司尚未完成設立登記，不會使發起人對募集或發行行為當然免責。外國公司是依外國法律組織登記、以營利為目的的公司；公司制證券交易所以股份有限公司為限，證券商原則上也須為股份有限公司，兼營金融機構則有例外。

本題判斷：A宣稱募集設立公司登記前發起人不負發行人責任，會把設立登記時點誤作責任免除時點，與證交法保護認股人及投資人的目的相反，故A錯誤。B、C、D分別符合外國公司、公司制交易所及證券商組織規定。

逐項分析：
A（官方答案）：錯誤：發起人於募集設立及發行階段即可能是證券交易法上的責任主體，不能以尚未完成設立登記免責。
B（非官方答案）：正確：外國公司是以營利為目的、依外國法律組織登記的公司，符合定義。
C（非官方答案）：正確：公司制證券交易所依法採股份有限公司組織，不能任意採其他公司型態。
D（非官方答案）：正確：證券商原則上須為股份有限公司，兼營金融機構依法律有例外。

歷史法提醒：本題為民國112年試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：解析依題幹與 source_packet 整理；現行法及歷史版本未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet來源未逐題完成法源與版本核對；未完成法源核對。","證券交易法第5條,證券交易法第4條,證券交易法第124條,證券交易法第44條,證券交易法第47條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=5
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=4
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=124
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=44
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=47",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-040,tw04,112 年・第 40 題,A 公司為一家從事汽車輪胎生產的上市公司，該公司設有甲、乙、丙、丁、戊5 名董事。依證券交易法之規定，下列敘述何者錯誤？,"公開發行公司董事會之董事人數不得少於5 人，故A 公司不得以章程降低董事人數
除經主管機關核准者外，甲、乙、丙、丁、戊5 名董事間應有超過半數之席次，不得具有配偶或三親等以內之親屬關係
法人為A 公司之股東時，除經主管機關核准者外，不得由其代表人同時當選或擔任公司之董事及監察人
若甲、乙、丙、丁、戊5 人中有2 人解任，則A 公司應自事實發生之日起60 日內，召開股東臨時會補選之",2,2,"爭點：本題問上市公司董事人數、董事間親屬關係、法人代表人兼任董事監察人，以及董事解任後補選期限。

規則：證券交易法第26條之3對公開發行公司董事會最低人數、董事間配偶及三親等內親屬關係、法人代表人兼任限制及董事缺額補選設有特別規範。

本題判斷：五名董事符合最低人數；法人代表人兼任董事與監察人及兩名董事解任後的補選，依題幹所述均落在特別規範。B卻把親屬關係寫成『超過半數席次不得具有』，與法條要求的計算及限制文字不符，是反向問題的錯誤項。

逐項分析：
A（非官方答案）：公開發行公司董事會最低五人，A公司已有五名董事，不能用章程任意降至法定人數以下。
B（官方答案）：董事間親屬關係的法定限制有特定比例及主管機關核准規則，不能改寫成選項所稱的『超過半數席次不得具有』，B的規範內容錯誤。
C（非官方答案）：法人股東代表人同時擔任公司董事及監察人受特別限制，C所述符合公開發行公司的利益衝突防止規則。
D（非官方答案）：董事缺額達法定程度時，公司應在事實發生後法定期間內召開股東臨時會補選，D符合題目設定。

歷史法提醒：本題為民國112年度試題；本解析未逐條比對應試年度證券交易法版本與後續修法差異。

現行法提醒：source_packet為第三方法源映射，現行法適用範圍未完成逐題核對。

不確定性：source_packet未標示text-verified；本解析僅依題幹及所列摘錄整理，未完成法源核對，且未經律師逐題審核。",證券交易法第26條之3,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=26-3,112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-041,tw04,112 年・第 41 題,A 上市公司今年第一季財務報告，因隱匿重要內容而有不實。關於財報不實責任之敘述，下列何者正確？,"總經理甲故意違法，其應依其責任比例負賠償責任
董事長乙如能證明已盡相當注意，且有正當理由可合理確信其內容無隱匿情事者，免負賠償責任
財務報告之核閱會計師丙若不能證明自己已經合理調查，並有正當理由確信其核閱意見為真實者，即應負賠償責任
請求賠償之原告須能證明在本財務報告簽章之職員丁有不正當或過失行為，方可要求丁負損害賠償責任",2,2,"爭點：本題爭點是上市公司財報不實時董事長、總經理、會計師及簽章職員的推定責任與免責舉證。

規則：財報主要負責人及簽章人對不實內容負損害賠償責任；董事長若證明已盡相當注意並有正當理由合理確信無隱匿，得免責。會計師及其他責任人則依各自注意義務及因果關係判斷。

本題判斷：乙如能證明相當注意及合理信賴，符合法定免責要件，B正確。A把總經理責任說成只按比例而非先負責，C把會計師責任推成只要不能證明即當然負責，D要求原告證明丁有不正當或過失才可追償，均非題示正確規則。

逐項分析：
A（非官方答案）：錯誤：總經理的責任須依財報編製及注意義務判斷，不能概括以責任比例取代法定責任。
B（官方答案）：正確：董事長證明已盡相當注意且有正當理由合理確信無隱匿，可依免責規定不負賠償。
C（非官方答案）：錯誤：會計師責任仍須依核閱義務、過失及損害因果關係認定，不能僅以未證明即當然成立。
D（非官方答案）：錯誤：簽章職員的責任依法律及實際參與判斷，原告不須以特定不正當行為格式化證明。

歷史法提醒：本題為民國112年題目；未提供可核對的證券交易法財報責任摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行財報不實責任及免責舉證未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-042,tw04,112 年・第 42 題,A 上市公司之某次審計委員會中，下列議案均未獲審計委員會全體成員二分之一以上同意，下列何項議案不得由全體董事三分之二以上同意行之？,"經董事長、經理人、會計主管簽名或蓋章之年度財務報告案
財務主管甲之任命案
簽證會計師乙之委任案
重大之資產或衍生性商品交易案",1,1,"爭點：審計委員會未過半數同意時，董事會對法定事項的決議權限。

規則：證券交易法第14條之5原則上要求審計委員會同意後提董事會；但法定例外事項可由全體董事三分之二以上同意行使董事會職權。對於依法要求審計委員會直接通過的年度財務報告等事項，不能用董事會特別決議取代。

本題判斷：A是年度財務報告由董事長、經理人及會計主管簽名或蓋章的法定事項，屬審計委員會不得被董事會二分之一或三分之二決議逕行取代的核心事項。B、C、D則屬條文列出的可由董事會三分之二以上通過的例外，因此不能核准的是A。

逐項分析：
A（官方答案）：正確選項。年度財務報告的法定簽署及審核事項不得以董事會三分之二決議逕行取代審計委員會同意。
B（非官方答案）：不是答案。財務主管任免屬法定例外時，得在審計委員會未過半數同意下由全體董事三分之二以上決議。
C（非官方答案）：不是答案。簽證會計師任免在符合條文例外及董事會特別決議門檻時可由董事會處理。
D（非官方答案）：不是答案。重大資產或衍生商品交易屬法定例外範圍，仍可依三分之二董事決議程序處理。

歷史法提醒：本題為歷史年度或考試年度題目；未逐條核對該年度有效法規與現行法差異。

現行法提醒：本解析依題幹、官方答案及可用 source packet 整理，未經律師逐題審核。

不確定性：法源與歷史版本未逐題核對，解析為 AI 產生；未完成法源核對。","證券交易法第14條之5,證券交易法第14-5條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=14-5
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=14-5",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-043,tw04,112 年・第 43 題,我國證券市場發展日益興盛，營運多樣之證券商居功不少，而各種類型證券商所面對的管制亦有不同，依照證券交易法，下列敘述何者錯誤？,"證券承銷商辦理有價證券之承銷
證券經紀商辦理有價證券買賣之行紀、居間、代理、承銷
證券自營商辦理有價證券之自行買賣
證券交易法下證券商可以區分為證券承銷商、證券自營商、證券經紀商等三種",2,2,"爭點：本題爭點是證券商業務種類及證券交易法對經紀、承銷、自營的定義。

規則：證券商可分為證券承銷商、證券自營商及證券經紀商；承銷商辦理承銷，自營商為自己買賣，經紀商則受託辦理買賣的行紀、居間或代理，不能把承銷業務列為經紀商的當然業務。

本題判斷：A、C、D分別正確說明承銷、自營及三類證券商分類。B把承銷和經紀商受託買賣並列，擴張了證券經紀商的法定業務範圍，因此錯誤。

逐項分析：
A（非官方答案）：正確：承銷商的核心業務是辦理有價證券承銷。
B（官方答案）：錯誤：證券經紀商得辦理行紀、居間、代理的買賣，但承銷是另一類證券商業務，不能一併作為其當然業務。
C（非官方答案）：正確：證券自營商是以自己名義及帳戶辦理有價證券自行買賣。
D（非官方答案）：正確：證券交易法按業務功能區分承銷商、自營商及經紀商。

歷史法提醒：本題為民國112年題目；未提供可核對的證券交易法摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行證券商業務分類未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-044,tw04,112 年・第 44 題,A 上市公司（下稱A 公司）為了擴大公司競爭力、發展垂直經濟，而B 上市公司（下稱B 公司），具有良好體質與市場潛力，因此A 公司擬針對B 公司進行公開收購，但在過程中，因為發生一些情況，需要改變公開收購條件，依證券交易法之規定，下列何者改變條件原則上屬於合法？,"調降公開收購價格
降低預定公開收購有價證券數量
延長公開收購期間
縮短公開收購期間",3,3,"爭點：爭點是公開收購期間中，收購價格、數量及期間能否變更。

規則：證券交易法對公開收購條件變更採限制原則，以維持市場及應賣人信賴；公開收購人不得任意降低價格或降低預定收購數量，也不得縮短期間。符合法定程序與投資人保護要求時，延長公開收購期間原則上可行。

本題判斷：A降低價格、B降低預定數量及D縮短期間，都會使已公告條件對應賣人變得不利或減少退出時間；C延長期間反而增加應賣機會，原則上屬合法變更，故C正確。

逐項分析：
A（非官方答案）：錯誤：降低已公告收購價格會直接損害應賣人信賴，原則上不得任意變更。
B（非官方答案）：錯誤：降低預定收購數量會縮減市場參與者原可期待的收購範圍，原則上不合法。
C（官方答案）：正確：在法定程序下延長公開收購期間可讓投資人有更多應賣時間，原則上合法。
D（非官方答案）：錯誤：縮短已公告期間會減少應賣人決策時間，法律原則上不許任意縮短。

歷史法提醒：本題為民國112年度題目；應試年度法與現行法可能不同，本稿未補造 packet 外法源。

現行法提醒：現行法版本未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 為第三方映射或候選資料，未逐題核對應試年度及現行法源，未完成法源核對。",證券交易法第43條之2,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=43-2,112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
tw-112-tw04-045,tw04,112 年・第 45 題,A 公司為一家從事乳品販售之上市公司，該公司設有甲、乙、丙、丁、戊、己、庚、辛、壬9 名董事，其中甲、乙、丙、丁、戊5 人為獨立董事。A 公司並設有審計委員會。依證券交易法之規定，下列敘述何者正確？,"A 公司得由甲、乙、丙3 名獨立董事組成審計委員會
A 公司審計委員會成員中至少1 人應具備會計或財務專長
A 公司董事會不得變更審計委員會之決議
A 公司審計委員會成員對其職權所有事項，均得各自獨立行使",2,2,"爭點：公開發行公司審計委員會組成與職權

規則：審計委員會由全體獨立董事組成，至少一名具備會計或財務專長；董事會不得任意變更其決議，委員也不是各自獨立行使集體職權。

本題判斷：A只列三名而非全體五名獨立董事，C及D均把委員會集體職權誤作董事會或個人權限；B符合專業資格要求。 補充涵攝：公司有五名獨立董事，審計委員會不是由任意三人挑選，而是由全體獨立董事組成；其成員至少一人還須具備會計或財務專長。委員會是集體行使職權，董事會不能任意取代或改寫其法定決議，故只有B符合題示要求。人數與專業資格是分開的判斷層次。

逐項分析：
A（非官方答案）：該敘述錯誤：審計委員會應由全體獨立董事組成，不能任選三人。
B（官方答案）：該敘述正確：至少一名審計委員具備會計或財務專長。
C（非官方答案）：該敘述錯誤：董事會不能任意變更依法屬審計委員會職權的決議。
D（非官方答案）：該敘述錯誤：委員會採集體決議，不是每名成員均得單獨行使全部職權。

歷史法提醒：本題為民國112年度試題；未逐條核對應試年度法規與現行法差異，涉及歷史法版本應以官方年度資料確認。

現行法提醒：法源僅採 task source_packet 已列來源；未列入 packet 的法條不加入連結，來源多為第三方映射。

不確定性：本筆解析為 AI 產生，未經律師逐題審核，未完成法源核對。","證券交易法第14條之4,證券交易法第14條之5","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=14-4
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=G0400001&flno=14-5",112,low,ok,ROC-112,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=112120&c=303&s=0202&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=S&code=112120&c=303&s=0202&q=1,,https://lawplayer.com/exam/judicial-officer/112-綜合法學二-商法強執證交法學英文
